ElapsedSeconds,Throughput_Ethernet_Mbps,Throughput_Ethernet_5_Mbps,Throughput_Ethernet_6_Mbps,Throughput_Ethernet_7_Mbps
6200,0,0,0,0
6205,0,0,0,0
6210,0,0,0,0
6215,0,0,0,0
6220,0,0,0,0
6225,0,0,0,0
6230,0,0,0,0
6235,0,0,0,0
6240,0,0,0,0
6245,0,0,0,0
6250,0,0,0,0
6255,0,0,0,0
6260,0,0,0,0
6265,0,0,0,0
6270,0,0,0,0
6275,0,0,0,0
6280,0,0,0,0
6285,0,0,0,0
6290,0,0,0,0
6295,0,0,0,0
6300,0,0,0,0
6305,0,0,0,0
6310,0,0,0,0
6315,0,0,0,0
6320,0,0,0,0
6325,0,0,0,0
6330,0,0,0,0
6335,0,0,0,0
6340,0,0,0,0
6345,0,0,0,0
6350,0,0,0,0
6355,0,0,0,0
6360,0,0,0,0
6365,0,0,0,0
6370,0,0,0,0
6375,0,0,0,0
6380,0,0,0,0
6385,0,0,0,0
6390,0,0,0,0
6395,0,0,0,0
6400,0,0,0,0
6405,0,0,0,0
6410,0,0,0,0
6415,0,0,0,0
6420,0,0,0,0
6425,0,0,0,0
6430,0,0,0,0
6435,0,0,0,0
6440,0,0,0,0
6445,0,0,0,0
6450,0,0,0,0
6455,0,0,0,0
6460,0,0,0,0
6465,0,0,0,0
6470,0,0,0,0
6475,0,0,0,0
6480,0,0,0,0
6485,0,0,0,0
6490,0,0,0,0
6495,0,0,0,0
6500,0,0,0,0
6505,0,0,0,0
6510,0,0,0,0
6515,0,0,0,0
6520,0,0,0,0
6525,0,0,0,0
6530,0,0,0,0
6535,0,0,0,0
6540,0,0,0,0
6545,0,0,0,0
6550,0,0,0,0
6555,0,0,0,0
6560,0,0,0,0
6565,0,0,0,0
6570,0,0,0,0
6575,0,0,0,0
6580,0,0,0,0
6585,0,0,0,0
6590,0,0,0,0
6595,0,0,0,0
